time,energy,grb_name,redshift,trigger_time,t90,fluence,peak_flux
388799018.5868399,0.10747811773552683,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799003.0061338,0.26500357058146284,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799003.81944567,0.10924986852908543,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.40020174,0.9108669599265806,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798999.8915684,0.1123325603887284,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799027.96908,0.30755832166704977,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799007.19517434,35.97373184865266,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799001.07301295,0.12325098201180724,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799001.60946393,0.3530171346738591,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799001.86540836,0.12715991795342463,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799021.5856523,0.11288907413837096,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799035.2567621,0.12467532293514678,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799028.97770035,0.12842160540984268,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799003.6153818,0.1560737721764572,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799000.01139903,0.12966090410315448,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799022.9281425,0.14762911599848721,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799001.8614259,0.20324110777450805,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799006.5472307,0.11209721341732248,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799010.165158,0.3865663021753585,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798998.80830294,0.21439820602784893,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799002.9608988,0.33025749352884115,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799009.71421707,0.22230099211116738,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798998.63749325,0.1760548432214314,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799033.59700793,0.11349066404455642,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799047.090508,0.41855243069940484,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799004.0226012,0.387885921017098,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799000.6820877,1.1077615382289439,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799008.66159385,1.784548979627754,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.4692098,0.19005245821758088,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799021.3089552,0.21425995983439206,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798998.2200515,0.1283764578497287,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.76601315,0.29590325345877005,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799004.9754155,0.10885978533478201,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799042.06609786,0.41319573053362024,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799012.5697481,0.2560171527301986,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799012.3614251,0.22529874903543345,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.4969741,0.15160149648389235,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799006.86202514,0.14391901573802335,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799004.3287884,0.12758248539079192,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799036.8442879,1.84513738089655,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799004.2076996,0.6100431066067052,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.63851804,0.10599684220840577,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799011.13657624,0.12114028102423313,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799001.8699201,0.12091537125587273,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799003.4478482,0.21186625548347912,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799005.95645887,0.5587826934667826,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799013.36245215,0.4238084393547736,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798998.13873774,0.1385318193883487,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799018.9503978,0.10674251468229333,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799012.9072714,0.14568148058661742,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799002.7956704,0.11792560074184207,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798998.1453319,0.6843476934161441,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799010.81017876,0.8625040156034578,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799010.95385385,0.12897749293659444,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799003.59649336,0.18238486258104486,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799004.5398783,0.30918114523114426,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799003.1944988,0.5963356673859562,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.33640903,0.11620100152448279,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799001.2895534,3.3660858392855446,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799008.14792824,0.19022447944173324,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799048.29798,0.25665735392110695,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.8134183,0.4560130716744684,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798998.1030187,0.1496329646558376,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.9267333,0.640084450327902,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.64411736,0.4379753034771251,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388798997.8867021,0.3353122779587114,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799003.1448265,0.11061645511470782,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
388799006.72035563,2.3966006410467,GRB130427A,0.34,388798997.2,138.0,0.0018,0.00011
