time,energy,grb_name,redshift,trigger_time,t90,fluence,peak_flux
295891224.64694506,0.10213523938343093,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891200.7199487,5.361019859949567,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891296.59127355,0.1085722181451275,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891210.15152997,0.1408256900425263,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891201.22531295,0.10761163562918562,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891205.75710976,1.1740054417291035,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891208.0920976,0.3239506231586484,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891211.68736947,0.15334909420823797,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891264.6344341,0.10310115409637893,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891235.230068,0.18200971862360515,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891245.0834993,0.16364323668831657,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891239.59848356,0.14491257659350448,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891221.96638215,0.19423602324145964,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891226.53451353,0.13321662928839884,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891216.371012,0.11614498607432869,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891209.61887205,0.11086260643428798,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891272.2363001,0.11833093184576525,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891216.1620586,0.12880220250920646,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891218.7196842,0.35057115455966875,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891200.6956911,0.14194056176823794,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891207.52293473,0.2058349832355928,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891243.44648784,0.1246323097935109,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891217.49974716,1.1081573151151152,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891210.6320955,0.5800091509215792,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891208.9076704,0.42485921681658034,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891208.3912076,0.11888335404249323,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891202.463624,0.4484166858994898,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891249.2378337,0.11344276879626443,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891229.1492795,0.31422917265985906,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891220.82566446,0.15189398356491043,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891204.3428435,0.11562776255881715,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891211.7134074,0.2520796711414447,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891211.88976145,0.12297435853424238,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891284.10401696,2.9507388370390424,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891205.77876025,0.11077092701356149,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891238.4703263,0.9496455942325156,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891262.7733272,0.23316492146183654,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891201.2849265,0.2432547115489336,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891201.462457,3.809020340218527,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891215.1918481,0.5391822478417466,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891221.15707374,0.15681534071508227,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
295891205.9539311,0.14552132057638933,GRB120624B,2.197,295891200.0,271.0,0.00011,4.1e-06
