time,energy,grb_name,redshift,trigger_time,t90,fluence,peak_flux
296352000.42120695,1.0968328186239864,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352005.7013401,0.11609151784851823,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352000.36396164,0.14372880720607512,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352000.456707,0.13969155046485857,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352000.38737065,0.14178643915535918,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352004.1835521,0.10592730368920791,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352000.12988627,0.22212303777316583,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352003.168177,0.413590896604502,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352016.2081205,0.4565373596680082,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352001.27557707,19.028034575299053,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352008.249314,0.17026466459599715,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352003.99056673,0.4580897031501331,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352000.03564984,3.6240748749050766,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352003.1930495,0.27137217918758183,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352006.22612375,0.16219159251861012,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352002.63594574,0.10673427545553148,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352000.9557482,1.0167591695143838,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352001.3649113,1.3247309757768546,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352003.21920735,0.15349693343592066,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352001.28683037,0.11058804601335355,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352000.27727675,0.12619112387716677,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352001.3904796,0.1068331637149703,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352001.7709271,9.478683235264683,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352000.95918524,0.2645566631786034,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352000.83173895,0.11211663096851493,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352001.1714683,0.3351314599472679,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352014.2900088,0.2796430105215197,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352008.0881275,0.32180689360780995,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
296352001.3791886,0.1940724899600993,GRB120811C,2.671,296352000.0,26.0,0.00011,4.2e-05
