time,energy,grb_name,redshift,trigger_time,t90,fluence,peak_flux
296812824.69550395,19.604174491886667,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812816.0115184,0.3064831381116357,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812813.53702974,0.7557668472135779,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812813.3717677,0.15247125382544402,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812802.2241357,5.588460665204155,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812805.47761005,0.4871303634518907,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812814.6074334,1.4109737387896508,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812807.99705344,0.21143409021612689,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812806.76843023,0.13350030809921384,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812805.1645441,0.14729023695354335,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812802.4179869,0.19978460897717645,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812806.2624293,0.22775357215618253,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812807.06173414,0.1300137064487852,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812802.63334763,0.19991499458031423,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.5064593,7.778911195575681,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812824.21273357,0.24438439827707922,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812803.44926745,0.18792034765622004,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812802.94165283,0.44117380980703075,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.63954985,0.12521857446773318,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812803.8078126,0.16816359834255265,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812803.7293551,0.2744266326709178,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812800.5797135,0.17900793926054687,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812823.2288213,0.19383692258544766,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.0059878,0.21211308291117126,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812804.0202674,0.16615918664934526,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.89226055,0.2571645369239339,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812800.80505985,0.10929918708477147,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.9189166,0.19225478450670436,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812805.5137164,0.19551441099081762,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812810.050846,0.1686347242895228,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812806.0391132,0.2504647461536734,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812809.10556024,0.10680781439134475,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812814.48322487,0.4054585097603714,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812813.24647605,0.9474586226577207,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812808.36601365,0.39315414111770564,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.54745644,0.25768590221585846,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812802.53631485,0.30550936873385176,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812810.31442535,0.33907947824427853,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812822.3277776,0.13460847168319043,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812800.5560587,0.30491334384643576,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812811.18232936,4.147958983762135,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812800.3272989,0.3651985348190769,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812812.4449488,0.18634468062621193,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812807.39940107,0.44908153219777297,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812806.3712303,5.916695691266954,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.1352125,0.12985233821396058,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812813.1330468,0.1098723141048918,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.38977313,0.17768563535483956,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812800.7215593,0.2686652564722468,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812813.89296204,0.10838187107323904,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812804.40226007,2.244956138715855,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812810.7064317,0.9457529985029463,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.0102888,0.2407197614639256,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812800.340964,0.13513249894009968,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812802.5573796,0.15652219767294373,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812801.75787485,0.14688609120673266,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812808.78519976,0.17686558081578155,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812807.5988215,0.7338247568801739,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812815.345041,0.26242375401550083,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812811.9576814,0.19951148293349696,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
296812814.230055,1.0068350127321142,GRB121024A,2.298,296812800.0,69.0,0.00011,1.6e-05
