time,energy,grb_name,redshift,trigger_time,t90,fluence,peak_flux
1641000000.075861,0.18988567633676326,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000001.480607,0.8003991685648141,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000021.4105504,0.17536804288035465,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000012.833192,0.6661646316085497,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000000.3693264,0.17960594246386416,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000006.4586701,0.27249295236273136,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000004.3588955,0.11134369715965997,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000002.044115,0.25698406743824465,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000005.0721264,0.13588158406301207,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000005.6932275,0.1400633471595326,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000002.8653662,0.13640897658228865,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000005.4369056,0.2998374935519158,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000006.8484073,0.3939475095165679,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000014.3530655,0.12412100124691972,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000003.4689116,0.17191174466525502,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000003.4700282,0.28096481110044985,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000003.5533354,0.12604200915336425,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000006.8417833,0.13805104482169675,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000002.0678382,0.1655213571885581,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000011.509684,0.29224329107681574,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
1641000005.6679456,1.1513807276151125,GRB220101A,0.23,1641000000.0,78.0,0.00014,1.8e-05
