time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321422.6001184,0.02915521465834733,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321481.538403,0.05690911085434437,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321431.1790462,0.06878589406243243,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321446.372799,0.026788643288296103,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321424.8440769,0.028997044004876397,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321454.1776865,0.02787762414103936,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321444.0911977,0.018032766674451663,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321495.8543177,0.03629711560837231,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321493.410579,0.029089643290571277,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321485.2479327,0.016994788930152466,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321634.338143,0.02006947113388833,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321425.2790995,0.01983752427361158,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321479.993345,0.10622119036296321,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321471.4094644,0.0841715240473859,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321472.1065996,0.03860718789112217,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321423.3055248,0.038506007856915256,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321501.6257956,0.016002133320209572,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321469.02154,0.024810917773582474,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321467.0011203,0.021204418826645616,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321426.3432014,0.02465824266546824,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321484.385128,0.08293710051165966,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321517.9889843,0.020805842340354316,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321516.5922701,0.021676475118287568,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321552.9463837,0.019624518921693337,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321502.907818,0.0254414438879546,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321435.8639123,0.10690690824003844,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321558.9847815,0.046450882361291024,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321445.023013,0.05676815416643642,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321453.3390598,0.08473561298879093,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321439.7587392,0.02171579662272293,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321439.3206232,0.0541873452296214,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321508.8011787,0.017429265830574546,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321464.7434309,0.026501223663850115,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321845.0028052,0.01658459035867473,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321750.4353697,0.039022437968761335,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321582.1787908,0.022687871353866625,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321463.8451226,0.034719972383334324,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321472.0018196,0.05554198464053243,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321498.8832932,0.0323542034585588,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321435.5557919,0.06922693679013768,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321423.9689832,0.05208667763413279,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321522.1560817,0.09163585701603233,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321496.9553692,0.037231844886675025,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321436.165018,0.025381093541700518,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321424.4741924,0.03535418093519729,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321420.4667726,0.025203761044056767,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321421.1075919,0.016107522641115153,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321443.5046442,0.017037268363203375,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321481.0548697,0.01883818914596319,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
1665321549.4276807,0.04467471301779491,Konus_Wind,GRB130427A,0.151,1665321419.0,600.0
