time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321455.306717,0.0164069576114016,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321494.974369,0.027720275112162147,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321445.7492402,0.018134230240107883,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321531.68242,0.09868094145163367,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321421.8022995,0.018210372320810807,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321440.4735832,0.046501327201932514,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321446.473359,0.016074457219582523,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321501.841947,0.10901085943214951,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321521.6133578,0.023260084234578187,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321472.9454954,0.03461375129647415,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321447.3861926,0.01507077701670497,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321641.160494,0.018612805533056442,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321465.7300549,0.10685623309092439,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321465.172456,0.05251945957463176,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321754.6313505,0.016246020452950306,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321500.6736128,0.03827517298597426,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321594.7468593,0.018049709182008686,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321442.7081306,0.01917795113834021,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321480.9443336,0.0242903025408804,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321436.5431874,0.023480202610783034,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321427.230966,0.03775865994384974,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321434.5056167,0.032209515228267836,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321464.603383,0.02834915508061715,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
1665321474.3298657,0.024478917468621984,Swift_BAT,GRB080916C,0.151,1665321419.0,600.0
