time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321507.6089,0.03942979106362892,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321463.7437768,0.024678518167298838,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321423.5504403,0.026291274202070277,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321496.9575076,0.05721317021137714,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321430.60499,0.018494983464693512,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321527.630098,0.09579577275431435,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321476.2045739,0.1152590853033373,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321428.4188087,0.019668007160515612,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321471.261983,0.016412142691212734,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321480.4433558,0.03924757469858354,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321554.9916372,0.05222360623375304,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321481.2264562,0.05621135623008148,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321422.9680614,0.027317664542750617,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321426.577794,0.04943921728394488,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321434.4372818,0.017894184742926495,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321420.6762319,0.045540005330853034,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321480.153799,0.020371862615939314,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321504.4155626,0.0248997863280975,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321426.5685802,0.023215687821955537,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321596.401235,0.07917426982894256,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321613.4282727,0.0723016363271738,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321463.2467089,0.01785886573912813,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321500.9758298,0.030787040531815288,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321576.8843868,0.025683005711436932,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321566.3953059,0.01814792611332634,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321448.5243416,0.025318384302907827,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321466.2725759,0.027919613635499746,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321561.899182,0.04806132493904641,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321586.0018964,0.01691223891990701,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321486.4723122,0.02795741300951233,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321501.6030552,0.06734830875662176,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321434.0818114,0.08700613124495603,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321520.312457,0.04612868900743124,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321498.3638878,0.05900992780972312,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321425.4833717,0.04365071618602709,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321484.032702,0.015609860127916486,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321465.707026,0.04437313605912207,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321493.5452547,0.029123872001318402,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321420.6564708,0.01700389856288466,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321583.066393,0.03678248079859682,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321437.5409834,0.04584794250331125,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321431.9194179,0.044894959789063396,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321645.2950745,0.030805594931786785,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321434.1919167,0.02160763171552544,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321523.7702124,0.036979869852138796,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321478.9561477,0.02811238606609053,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321420.4939046,0.015459409215936842,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321518.0665226,0.02955870516496328,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321503.0490212,0.05489101573109805,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321488.8793535,0.07923696706012275,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321566.487655,0.10337216734787859,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321522.860257,0.01862610965632712,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321652.540237,0.023438041130130746,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321420.334715,0.01580093188919908,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321477.2037623,0.04580387573194347,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321438.4119415,0.02703602295193565,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321565.906443,0.016225267116565266,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321472.9002166,0.033633975639728794,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321763.3621812,0.10117946811230058,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321425.336814,0.015600665942502137,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321448.7239072,0.08451983865221707,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321502.4636607,0.0771998411915217,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321440.5841033,0.036189583207436794,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321559.4172945,0.016971589161296423,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321495.9901261,0.02053776538898592,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321472.3162134,0.01570851560188785,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321427.2848692,0.026479615683946432,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321547.5633588,0.015951944289791548,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321448.7414632,0.029994003727246844,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321472.4807649,0.04809293391853337,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321480.2191904,0.016324772768728138,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321488.1095922,0.049881171699525974,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321465.6929467,0.08772162764022796,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321453.5117085,0.045044390454062694,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321445.1612368,0.03219804781194035,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321524.735017,0.05987038290084343,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321436.9897976,0.015726164661409695,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321439.071782,0.030458083409888172,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321426.0770595,0.01694685047358144,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321493.5988643,0.026376737562800137,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321554.0971959,0.10196664952687264,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321464.7085345,0.040959430377107524,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321427.8358276,0.018256174563328086,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321421.246702,0.04582112937171074,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321485.7449565,0.01733493045424169,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
1665321433.0840087,0.019263461738725115,Swift_GBM,GRB221009A,0.151,1665321419.0,600.0
