time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321490.3815682,0.21950303237890703,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321788.0179775,0.1045265009615773,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321803.4728036,0.10132681740893851,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321519.7353818,0.41996475632138064,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321506.5792427,0.4675418553440392,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321525.875256,0.13070151527469107,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321442.150622,0.10883596497515804,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321436.6886911,0.18230014441627143,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321452.9010267,0.17147912377443578,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321484.6750336,0.4762239040555783,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321455.8192084,0.10326496006609212,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321470.6164818,0.4905875114301499,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321438.3523169,0.1140787357797277,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321539.9205272,2.51950447422616,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321443.2876835,0.28049886950467223,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321507.7229187,0.39910005206115556,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321434.4134982,0.10643890285572227,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321454.8084161,2.3639427397923356,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321550.064234,0.10306008614857083,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321429.4350839,0.11009682214705133,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321458.8387945,0.4956915908419288,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321423.991297,0.115223619639655,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321461.4943428,0.5198432780381284,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321506.7301128,0.6327883005083026,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321497.5517747,0.13168606378776626,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321481.9053679,0.9584395946802676,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321449.0052228,0.3204754198807044,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321579.766169,0.19564128376739962,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321498.889573,0.2017249765284905,AGILE,GRB130427A,0.151,1665321419.0,600.0
1665321424.875825,0.10020377938649272,AGILE,GRB130427A,0.151,1665321419.0,600.0
