time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321512.7328386,0.026258179478199275,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321424.6101778,0.020443689337783417,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321541.9186938,0.02063263643734297,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321590.1428862,0.03078720563155477,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321452.0198545,0.03410212871121132,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321441.5900373,0.019220032207669904,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321450.1891272,0.016626723536035032,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321462.6995385,0.02791014300649589,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321473.8197556,0.06893756621842216,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321419.029191,0.024649333323336395,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321466.9987879,0.01926981916051077,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321427.4766803,0.02715007814083778,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321444.9694312,0.06427162809096905,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321499.7579331,0.01743978045286703,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321436.6139638,0.016519778349322722,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321423.928355,0.019762305012663847,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321421.2562034,0.01749101994431456,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321465.756331,0.026489490176534743,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321629.8705726,0.01834126513087262,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321440.2841227,0.06450225418955859,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321421.2999146,0.02187327761136888,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321469.104962,0.030841485984500244,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321440.1253107,0.01999262959352944,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321462.8835585,0.038369237670588245,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321424.2777736,0.017108758682114075,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321448.6066792,0.06040457113462235,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321770.255051,0.10327205796218313,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321486.060646,0.015041010233504879,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321491.7777088,0.14793615584141306,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321419.8703113,0.025186110693226377,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321431.5097916,0.02600212959237723,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321452.3326366,0.0775771996228608,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321483.910477,0.05440862321614252,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321487.270107,0.04547324400078909,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321472.1773438,0.018683498373716363,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321443.1312995,0.034304439633846044,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321453.3485088,0.022885859372362555,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321556.2963367,0.022195732113058905,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321424.058906,0.016657306864104122,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321441.7378738,0.01702014953578482,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321483.3802752,0.02279622153014554,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321455.7099278,0.08893764649287937,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321548.314753,0.026426448781844244,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321450.8778636,0.0648867688811847,BATSE,GRB080916C,0.151,1665321419.0,600.0
1665321420.7306135,0.031055725291682615,BATSE,GRB080916C,0.151,1665321419.0,600.0
