time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321423.709392,0.03207781505754245,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321461.062978,0.026124030729192515,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321481.4517438,0.01659512870262338,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321508.2488096,0.02395422576328515,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321443.7316215,0.0445938080770933,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321495.210897,0.043090833618238886,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321638.6695957,0.016989128107254614,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321436.4014223,0.07194431543919842,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321520.184321,0.03337255044397497,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321738.3653975,0.03078878068573978,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321427.119175,0.018170363434162836,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321424.729076,0.13301035835736866,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321537.308458,0.02966503543191316,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321455.0987198,0.06650290550435498,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321506.654245,0.031098975486854297,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321420.4064357,0.03693192103223306,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321429.3119063,0.03435822378726103,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321472.8827064,0.02372287446306089,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321433.8979936,0.01626107480448823,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321530.208129,0.02681521512515836,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321425.11492,0.016590475860059205,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321544.5604746,0.018707731537744226,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321584.567544,0.019015252081089704,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321497.4398673,0.027052949224634925,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321476.5575979,0.018209555349156303,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321523.5199404,0.03972909580275502,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321504.7607791,0.018297272731810414,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
1665321485.0336373,0.02043511166051234,Swift_GBM,GRB090510,0.151,1665321419.0,600.0
