time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321437.4425728,0.028843716951530693,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321483.9374275,0.017790291148186702,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321469.1448927,0.0151040560870142,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321471.3410482,0.018019969711510687,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321544.4810371,0.14493997701076547,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321499.7420473,0.034144775080238686,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321562.0342088,0.032914482430207344,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321471.3321161,0.14453824995087408,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321537.5197,0.01593921537589987,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321462.0310056,0.046089847524853136,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321464.829293,0.038910878156402776,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321484.526784,0.08653474461383942,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321580.0066931,0.024467706861852834,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321456.653599,0.018395772020853986,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321616.1297188,0.03900047134570855,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321444.6387737,0.02158266449159585,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321435.753135,0.01589522646229377,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321457.0844996,0.021547114881949676,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321451.5949764,0.07250653542145663,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321480.9462328,0.025229755281516827,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321440.1598132,0.015563327127052913,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321480.7940454,0.06471700968088537,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321441.6418936,0.02997621841408114,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321587.4731843,0.05530342814636355,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321421.5147135,0.048572832628281895,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321462.827867,0.02676896109884814,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321474.9763658,0.06930368963831977,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321564.4087784,0.02237946768443067,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321540.3225265,0.07548840164171568,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321556.2365901,0.035082735579184836,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321434.5568676,0.03332151413978312,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321563.2738273,0.01766067526667254,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321615.6838374,0.023892310385853033,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
1665321451.1685612,0.02324286789837662,Swift_GBM,GRB080916C,0.151,1665321419.0,600.0
