time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321449.590087,0.26842737349126045,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321608.3283038,0.13429897847731131,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321430.8372798,0.12117980373068529,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321427.1805136,0.360224876718843,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321431.4508061,0.1491282477920639,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321424.0043693,0.129998959610401,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321450.2839172,0.11910253298743415,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321486.1952896,0.5545180209077768,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321438.3318987,0.19333647072910146,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321464.2705448,0.14921167983080105,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321473.1464887,0.14215587130111665,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321421.3767636,1.2057073146776864,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321455.9313548,0.42267474132850974,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321422.332877,0.1036001376795174,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321518.5087633,0.10012431117109266,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321483.9505982,0.2743629638936319,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321661.6651995,0.18486087896702708,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321442.5755546,0.10471885226368037,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321427.4767473,0.1436618342158676,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321444.7878568,0.1938005423190477,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321484.5760214,0.16318016856033674,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321523.7460737,0.1451661889674354,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321426.193025,0.2121065105515174,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321518.2293115,0.15622982934362245,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321542.9157162,0.163013798457219,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321547.5508292,0.10238769376428161,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321438.3267157,1.7186175143630025,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
1665321517.6589956,0.11119234153528933,Fermi_LAT,GRB221009A,0.151,1665321419.0,600.0
