time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321433.07509,0.12176266276231607,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321428.3770962,0.8108319198443003,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321442.4132411,0.1754550794691607,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321488.3488054,0.12066346057862545,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321616.6265283,0.5027607421504107,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321433.2297676,0.12056744847603051,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321461.2560787,0.16716988799555033,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321461.5104396,0.1626664517822258,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321448.5946627,0.449081351778593,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321451.671165,0.16997729550550789,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321426.904072,0.13904743681358028,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321506.730172,0.21765520283637382,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321438.5632787,0.13913779088386802,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321421.8592496,0.15313684719344248,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321496.2666745,0.4258304413653976,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321443.0182762,0.1892151741808087,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321657.039645,0.11434854414382106,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321473.5994022,0.12116131201035259,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321424.623753,0.30512743255244595,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321444.6992383,0.15870098760169665,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321424.8423495,3.2106160037105016,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321481.4046366,5.833299932264936,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321540.6524608,0.1016966380356878,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321485.008577,0.30062228049308076,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321463.425713,0.11295374163840664,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321434.9920008,1.209827949886205,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321442.4427853,0.16182627863096768,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321437.3209019,0.9011799102682505,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321496.1650913,3.9056851189272557,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321431.1424649,0.8243641790995389,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321439.6910064,0.6687635803415012,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321473.9166539,3.161262903378098,CTA,GRB221009A,0.151,1665321419.0,600.0
1665321535.5336049,0.4817467878674009,CTA,GRB221009A,0.151,1665321419.0,600.0
