time,energy,observatory,grb_name,redshift,trigger_time,t90
1665321579.7228978,0.06525818256551642,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321666.6925216,0.026741899766199055,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321490.624808,0.09321185025270533,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321612.200447,0.01780091838570742,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321442.7590685,0.03560708121395963,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321440.6076434,0.03236757517147504,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321509.048783,0.061364707260347026,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321538.1792457,0.11495431799658379,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321476.2632623,0.04866745272266796,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321429.6849523,0.015981001971816747,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321516.4990606,0.03640646595385239,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321477.6673377,0.041400021246727044,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321479.387589,0.04394261549266292,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321421.7410312,0.03580260716357479,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321479.1249533,0.019216618492385613,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321531.7729516,0.03610075687504911,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321450.2416112,0.021835974404072915,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321438.7942877,0.035779872147544835,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321442.7984853,0.016997904655366915,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321455.3827498,0.017020537078888728,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321495.2977812,0.03068612281986653,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321429.039335,0.023855794929135966,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321501.1971319,0.01509383314711162,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321457.2076209,0.05432064355234221,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
1665321442.1794114,0.050880465977990605,Konus_Wind,GRB090510,0.151,1665321419.0,600.0
